0.146413	0.231956
0.145521	0.230385
0.144138	0.226462
0.139732	0.219727
0.139384	0.216709
0.146908	0.228558
0.160767	0.255789
0.178378	0.299601
0.200799	0.367928
0.227705	0.469238
0.259201	0.612853
0.292809	0.779358
0.317874	0.951683
0.347012	1.11267
0.363509	1.26066
0.362366	1.39926
0.358975	1.50571
0.348218	1.5986
0.330959	1.66879
0.308502	1.73003
0.284393	1.78601
0.254092	1.82774
0.220562	1.8448
0.187079	1.83963
0.151004	1.82059
0.11606	1.8087
0.06693	1.79324
0.0172103	1.78267
-0.0266476	1.76886
-0.0495087	1.75616
-0.045526	1.75474
-0.0263385	1.76516
0.000458525	1.7666
0.0366382	1.7564
0.0803844	1.74256
0.126138	1.72726
0.167821	1.69996
0.193359	1.65844
0.206743	1.59659
0.211975	1.51835
0.215313	1.41648
0.218171	1.30226
0.216724	1.17994
0.21968	1.04657
0.223534	0.907714
0.221643	0.772993
0.212127	0.649759
0.203716	0.541511
0.196483	0.446652
0.191047	0.373731
0.184024	0.319253
0.17867	0.276096
0.178128	0.236937
0.176428	0.209338
0.168605	0.196508
0.165471	0.189434
0.168302	0.185406
0.169461	0.180153
0.169056	0.176595
0.169936	0.173396
0.171685	0.170182
0.171895	0.169362
0.172876	0.170086
0.175899	0.172855
0.178024	0.177405
0.18007	0.182504
0.181554	0.189395
0.182305	0.199747
0.183522	0.221997
0.190791	0.253415
