0.0478194	-0.565181
0.0488807	-0.566872
0.0490992	-0.568996
0.0489865	-0.571696
0.0479447	-0.574458
0.0462256	-0.57646
0.0445964	-0.578285
0.0426084	-0.579793
0.0405823	-0.581415
0.0382477	-0.582574
0.0355113	-0.583019
0.0330499	-0.58289
0.0301741	-0.582246
0.0268226	-0.581489
0.023246	-0.581502
0.0201126	-0.581416
0.0181353	-0.58104
0.0178035	-0.580805
0.0177425	-0.581438
0.0179967	-0.582844
0.0181544	-0.5842
0.0181124	-0.584901
0.0176084	-0.585669
0.0163939	-0.586351
0.0147218	-0.585997
0.0128418	-0.584724
0.0112809	-0.583362
0.0102023	-0.582706
0.00956449	-0.582812
0.00871399	-0.581989
0.00746648	-0.580059
0.00589303	-0.578038
0.00433839	-0.57663
0.00292971	-0.575901
0.00184475	-0.576083
0.00134753	-0.576741
0.00113226	-0.577825
0.000409905	-0.578252
-0.000509407	-0.579001
-0.0017377	-0.579784
-0.00318724	-0.579879
-0.00468833	-0.578951
-0.00629169	-0.57782
-0.00866416	-0.576686
-0.0107351	-0.575678
-0.0122723	-0.574809
-0.013348	-0.573794
-0.0138285	-0.572836
-0.0138971	-0.571507
-0.0139017	-0.569935
-0.014048	-0.568531
-0.0133788	-0.566957
-0.0124866	-0.564495
-0.0109767	-0.562336
-0.00956004	-0.560443
-0.00820572	-0.558963
-0.00665493	-0.557286
-0.00469806	-0.555617
-0.00213648	-0.554166
0.000465196	-0.553176
0.0032202	-0.553035
0.00555801	-0.553368
0.00754437	-0.554023
0.00907142	-0.554711
0.010639	-0.55536
0.0119239	-0.556258
0.0132977	-0.557159
0.0145684	-0.557841
0.0158085	-0.558076
0.0168542	-0.558092
